"long","lat","order","hole","piece","group","id"
-65.843512,18.487234,360,FALSE,"1","1.1",1
-65.839592,18.486882,361,FALSE,"1","1.1",1
-65.838667,18.486791,362,FALSE,"1","1.1",1
-65.836455,18.486575,363,FALSE,"1","1.1",1
-65.832697,18.486203,364,FALSE,"1","1.1",1
-65.83044,18.485719,365,FALSE,"1","1.1",1
-65.82543,18.484453,366,FALSE,"1","1.1",1
-65.819501,18.482844,367,FALSE,"1","1.1",1
-65.814094,18.480989,368,FALSE,"1","1.1",1
-65.809057,18.479338,369,FALSE,"1","1.1",1
-65.805313,18.478253,370,FALSE,"1","1.1",1
-65.800912,18.477601,371,FALSE,"1","1.1",1
-65.797546,18.477601,372,FALSE,"1","1.1",1
-65.792625,18.477551,373,FALSE,"1","1.1",1
-65.787837,18.477515,374,FALSE,"1","1.1",1
-65.784954,18.477369,375,FALSE,"1","1.1",1
-65.782728,18.477256,376,FALSE,"1","1.1",1
-65.777319,18.476604,377,FALSE,"1","1.1",1
-65.771842,18.475554,378,FALSE,"1","1.1",1
-65.766012,18.474799,379,FALSE,"1","1.1",1
-65.76133,18.473916,380,FALSE,"1","1.1",1
-65.757203,18.473204,381,FALSE,"1","1.1",1
-65.753579,18.472004,382,FALSE,"1","1.1",1
-65.751462,18.470841,383,FALSE,"1","1.1",1
-65.749607,18.46951,384,FALSE,"1","1.1",1
-65.749607,18.469451,385,FALSE,"1","1.1",1
-65.749607,18.464699,386,FALSE,"1","1.1",1
-65.74558,18.463706,387,FALSE,"1","1.1",1
-65.743306,18.463804,388,FALSE,"1","1.1",1
-65.73766,18.461548,389,FALSE,"1","1.1",1
-65.732701,18.459568,390,FALSE,"1","1.1",1
-65.723664,18.454449,391,FALSE,"1","1.1",1
-65.718922,18.450083,392,FALSE,"1","1.1",1
-65.715811,18.447221,393,FALSE,"1","1.1",1
-65.713825,18.444024,394,FALSE,"1","1.1",1
-65.713802,18.443984,395,FALSE,"1","1.1",1
-65.709813,18.438431,396,FALSE,"1","1.1",1
-65.706655,18.437404,397,FALSE,"1","1.1",1
-65.699101,18.434702,398,FALSE,"1","1.1",1
-65.692175,18.43115,399,FALSE,"1","1.1",1
-65.692105,18.431115,400,FALSE,"1","1.1",1
-65.691376,18.43074,401,FALSE,"1","1.1",1
-65.685714,18.426204,402,FALSE,"1","1.1",1
-65.681507,18.422214,403,FALSE,"1","1.1",1
-65.678612,18.418533,404,FALSE,"1","1.1",1
-65.673975,18.421927,405,FALSE,"1","1.1",1
-65.666349,18.426165,406,FALSE,"1","1.1",1
-65.662076,18.428131,407,FALSE,"1","1.1",1
-65.657915,18.428905,408,FALSE,"1","1.1",1
-65.656518,18.430978,409,FALSE,"1","1.1",1
-65.653189,18.435599,410,FALSE,"1","1.1",1
-65.647975,18.44059,411,FALSE,"1","1.1",1
-65.646083,18.44222,412,FALSE,"1","1.1",1
-65.640308,18.445679,413,FALSE,"1","1.1",1
-65.635142,18.448152,414,FALSE,"1","1.1",1
-65.630084,18.450081,415,FALSE,"1","1.1",1
-65.626099,18.451059,416,FALSE,"1","1.1",1
-65.624606,18.45126,417,FALSE,"1","1.1",1
-65.608281,18.448319,418,FALSE,"1","1.1",1
-65.58668,18.443333,419,FALSE,"1","1.1",1
-65.566292,18.435705,420,FALSE,"1","1.1",1
-65.548599,18.428653,421,FALSE,"1","1.1",1
-65.526932,18.419477,422,FALSE,"1","1.1",1
-65.508314,18.411164,423,FALSE,"1","1.1",1
-65.499605,18.407167,424,FALSE,"1","1.1",1
-65.492504,18.403685,425,FALSE,"1","1.1",1
-65.487014,18.402945,426,FALSE,"1","1.1",1
-65.48363,18.401952,427,FALSE,"1","1.1",1
-65.482564,18.401639,428,FALSE,"1","1.1",1
-65.479127,18.399255,429,FALSE,"1","1.1",1
-65.472104,18.398159,430,FALSE,"1","1.1",1
-65.469132,18.39641,431,FALSE,"1","1.1",1
-65.466924,18.39511,432,FALSE,"1","1.1",1
-65.463978,18.39348,433,FALSE,"1","1.1",1
-65.456003,18.394413,434,FALSE,"1","1.1",1
-65.444939,18.39385,435,FALSE,"1","1.1",1
-65.439982,18.393285,436,FALSE,"1","1.1",1
-65.43043,18.391683,437,FALSE,"1","1.1",1
-65.424431,18.39088,438,FALSE,"1","1.1",1
-65.424333,18.390867,439,FALSE,"1","1.1",1
-65.421412,18.396412,440,FALSE,"1","1.1",1
-65.418608,18.40121,441,FALSE,"1","1.1",1
-65.414154,18.406466,442,FALSE,"1","1.1",1
-65.408243,18.411262,443,FALSE,"1","1.1",1
-65.400586,18.415598,444,FALSE,"1","1.1",1
-65.392904,18.418946,445,FALSE,"1","1.1",1
-65.384592,18.421029,446,FALSE,"1","1.1",1
-65.376658,18.421483,447,FALSE,"1","1.1",1
-65.374602,18.421222,448,FALSE,"1","1.1",1
-65.36918,18.420643,449,FALSE,"1","1.1",1
