"x","y","fips","abbr","full","county"
-178651.6889619,162431.12871163,"38041","ND","North Dakota","Hettinger County"
18059.00690734,205790.29425425,"38043","ND","North Dakota","Kidder County"
112216.82310828,163087.18105726,"38045","ND","North Dakota","LaMoure County"
37771.24950835,162214.90645831,"38047","ND","North Dakota","Logan County"
-45492.88659392,347835.47600663,"38049","ND","North Dakota","McHenry County"
43267.5418896,123814.07276622,"38051","ND","North Dakota","McIntosh County"
-267379.79377489,302954.30056052,"38053","ND","North Dakota","McKenzie County"
-77482.98843114,289617.19241626,"38055","ND","North Dakota","McLean County"
-144539.85844546,263839.80574309,"38057","ND","North Dakota","Mercer County"
-86746.06912737,199497.71684033,"38059","ND","North Dakota","Morton County"
-174673.41303714,365752.20440432,"38061","ND","North Dakota","Mountrail County"
134770.90601413,321889.12608107,"38063","ND","North Dakota","Nelson County"
-88019.99550748,236395.21793824,"38065","ND","North Dakota","Oliver County"
179292.34117575,422075.27218964,"38067","ND","North Dakota","Pembina County"
-3069.93122537,378896.93042688,"38069","ND","North Dakota","Pierce County"
99106.43594181,371302.3312423,"38071","ND","North Dakota","Ramsey County"
178643.02531819,164543.08911499,"38073","ND","North Dakota","Ransom County"
-126298.89884003,429249.14505787,"38075","ND","North Dakota","Renville County"
236671.75941355,135977.79592115,"38077","ND","North Dakota","Richland County"
11365.23436088,420932.83209657,"38079","ND","North Dakota","Rolette County"
182425.7543987,126013.33646875,"38081","ND","North Dakota","Sargent County"
-25960.78166217,282414.03945039,"38083","ND","North Dakota","Sheridan County"
-68591.04099996,125556.40991176,"38085","ND","North Dakota","Sioux County"
-258790.83912786,167302.03867435,"38087","ND","North Dakota","Slope County"
-181078.5583695,204090.07502503,"38089","ND","North Dakota","Stark County"
170695.38819018,275391.99066966,"38091","ND","North Dakota","Steele County"
80146.33691787,220539.68048316,"38093","ND","North Dakota","Stutsman County"
56529.42005223,399324.52739666,"38095","ND","North Dakota","Towner County"
213111.08198896,276816.65571075,"38097","ND","North Dakota","Traill County"
167070.66984326,376936.09131922,"38099","ND","North Dakota","Walsh County"
-108831.78602681,351883.00055088,"38101","ND","North Dakota","Ward County"
25882.50401327,287620.70179663,"38103","ND","North Dakota","Wells County"
-251287.54293384,379716.48734226,"38105","ND","North Dakota","Williams County"
1421017.22125655,-540776.67747358,"39001","OH","Ohio","Adams County"
1335035.55638476,-341529.30438876,"39003","OH","Ohio","Allen County"
1476469.10775041,-296929.53829257,"39005","OH","Ohio","Ashland County"
1579807.28080746,-180654.08111943,"39007","OH","Ohio","Ashtabula County"
1529815.94746632,-464028.79216002,"39009","OH","Ohio","Athens County"
1318032.27725117,-364843.36771961,"39011","OH","Ohio","Auglaize County"
1602417.0539501,-369103.46068448,"39013","OH","Ohio","Belmont County"
1388466.93828194,-543417.01521623,"39015","OH","Ohio","Brown County"
1321451.5149902,-494455.37209814,"39017","OH","Ohio","Butler County"
1580633.28561306,-308688.52424027,"39019","OH","Ohio","Carroll County"
1365723.0762161,-405356.59788751,"39021","OH","Ohio","Champaign County"
1379137.68486894,-430170.40620684,"39023","OH","Ohio","Clark County"
1358715.64321857,-530325.64773956,"39025","OH","Ohio","Clermont County"
1381292.47324711,-484548.2405801,"39027","OH","Ohio","Clinton County"
1606753.5235327,-282897.75714447,"39029","OH","Ohio","Columbiana County"
1517759.07254458,-354851.35102892,"39031","OH","Ohio","Coshocton County"
1424885.55049256,-312897.54744801,"39033","OH","Ohio","Crawford County"
1523214.50848676,-221391.72820759,"39035","OH","Ohio","Cuyahoga County"
1300567.09305401,-426090.11989968,"39037","OH","Ohio","Darke County"
1296500.27348335,-284601.48255285,"39039","OH","Ohio","Defiance County"
1430107.3861948,-379348.80449875,"39041","OH","Ohio","Delaware County"
1429092.38592581,-251320.09965394,"39043","OH","Ohio","Erie County"
1472625.06163127,-427393.92262813,"39045","OH","Ohio","Fairfield County"
1410244.0301858,-460898.48686995,"39047","OH","Ohio","Fayette County"
1435166.82205066,-410998.19418113,"39049","OH","Ohio","Franklin County"
1314892.96323169,-249753.16750432,"39051","OH","Ohio","Fulton County"
1519917.21347605,-514662.42014051,"39053","OH","Ohio","Gallia County"
1551903.60256632,-212643.65057912,"39055","OH","Ohio","Geauga County"
1365266.11591401,-456516.45836928,"39057","OH","Ohio","Greene County"
1558743.66682557,-372901.21078331,"39059","OH","Ohio","Guernsey County"
1318989.7257834,-521674.74095179,"39061","OH","Ohio","Hamilton County"
1359467.52756999,-307818.23747375,"39063","OH","Ohio","Hancock County"
1365925.85247636,-345788.39573573,"39065","OH","Ohio","Hardin County"
1588991.24023847,-339296.8856588,"39067","OH","Ohio","Harrison County"
1321755.32272335,-279668.47196484,"39069","OH","Ohio","Henry County"
1406149.69390564,-506171.01461928,"39071","OH","Ohio","Highland County"
1493939.44225432,-452107.01490224,"39073","OH","Ohio","Hocking County"
1517008.14505665,-325958.39851185,"39075","OH","Ohio","Holmes County"
1442647.16619567,-275735.87894626,"39077","OH","Ohio","Huron County"
1490460.48854762,-507397.33045935,"39079","OH","Ohio","Jackson County"
1610462.49642303,-312538.90081455,"39081","OH","Ohio","Jefferson County"
1478521.04403923,-352716.17604932,"39083","OH","Ohio","Knox County"
1544538.49185354,-187523.84336006,"39085","OH","Ohio","Lake County"
1508661.84527176,-555553.85050875,"39087","OH","Ohio","Lawrence County"
1472601.18615901,-389149.40735519,"39089","OH","Ohio","Licking County"
1368627.56724304,-377238.26431815,"39091","OH","Ohio","Logan County"
1476469.94948362,-247617.6667675,"39093","OH","Ohio","Lorain County"
1340143.0455188,-241646.39360366,"39095","OH","Ohio","Lucas County"
1406767.20127929,-432916.97938664,"39097","OH","Ohio","Madison County"
1599295.90834549,-254128.15001209,"39099","OH","Ohio","Mahoning County"
1414112.35652331,-345989.57079477,"39101","OH","Ohio","Marion County"
1505811.22158775,-264931.98146659,"39103","OH","Ohio","Medina County"
1531173.8682365,-489678.17828727,"39105","OH","Ohio","Meigs County"
1290642.38678761,-375483.64958611,"39107","OH","Ohio","Mercer County"
1332915.15658878,-421352.42365712,"39109","OH","Ohio","Miami County"
1602983.63546762,-402332.46213578,"39111","OH","Ohio","Monroe County"
1333972.97820653,-453822.42728116,"39113","OH","Ohio","Montgomery County"
1539103.39907042,-427412.57792482,"39115","OH","Ohio","Morgan County"
1442472.89501652,-346404.81836698,"39117","OH","Ohio","Morrow County"
1523671.33696015,-390202.10955668,"39119","OH","Ohio","Muskingum County"
1569290.91024077,-405509.71969883,"39121","OH","Ohio","Noble County"
1384546.76193063,-242548.58186772,"39123","OH","Ohio","Ottawa County"
1280833.19970009,-310852.64742038,"39125","OH","Ohio","Paulding County"
1508552.90095579,-428252.14774649,"39127","OH","Ohio","Perry County"
1440356.39521621,-445697.52278886,"39129","OH","Ohio","Pickaway County"
1447807.38710092,-510821.03100128,"39131","OH","Ohio","Pike County"
1557795.1450969,-246786.14638956,"39133","OH","Ohio","Portage County"
1304811.90901452,-463656.1489335,"39135","OH","Ohio","Preble County"
1319148.89375643,-313561.96713306,"39137","OH","Ohio","Putnam County"
1453832.81329958,-309981.25128666,"39139","OH","Ohio","Richland County"
1439808.13180021,-480857.86947581,"39141","OH","Ohio","Ross County"
1396172.60448462,-261066.35478327,"39143","OH","Ohio","Sandusky County"
1452964.90295918,-537006.37355051,"39145","OH","Ohio","Scioto County"
1401703.79195542,-286387.48209263,"39147","OH","Ohio","Seneca County"
1332191.27198602,-391009.6182198,"39149","OH","Ohio","Shelby County"
1560240.96807652,-282128.04776181,"39151","OH","Ohio","Stark County"
1531359.78905529,-259373.18298409,"39153","OH","Ohio","Summit County"
1589358.54545303,-221993.60909242,"39155","OH","Ohio","Trumbull County"
1552654.76982872,-328445.12935549,"39157","OH","Ohio","Tuscarawas County"
1397245.06904272,-379065.94595937,"39159","OH","Ohio","Union County"
1287058.52975608,-339472.28760169,"39161","OH","Ohio","Van Wert County"
1499938.26614367,-477153.10674196,"39163","OH","Ohio","Vinton County"
1351367.86501813,-490058.42021044,"39165","OH","Ohio","Warren County"
1587238.53579074,-432443.25200973,"39167","OH","Ohio","Washington County"
1509676.19228823,-296650.83413562,"39169","OH","Ohio","Wayne County"
1273713.86414448,-261923.72869634,"39171","OH","Ohio","Williams County"
1356023.50624496,-272544.05437347,"39173","OH","Ohio","Wood County"
1393024.70279183,-319779.42138767,"39175","OH","Ohio","Wyandot County"
483791.53663808,-1009780.54842426,"40001","OK","Oklahoma","Adair County"
149668.81995272,-916816.41432606,"40003","OK","Oklahoma","Alfalfa County"
370583.1439512,-1176553.04396895,"40005","OK","Oklahoma","Atoka County"
-42339.97521027,-916409.62714145,"40007","OK","Oklahoma","Beaver County"
29607.81110845,-1080668.41843539,"40009","OK","Oklahoma","Beckham County"
142582.01190598,-1005823.93241264,"40011","OK","Oklahoma","Blaine County"
340584.22910473,-1218499.42916717,"40013","OK","Oklahoma","Bryan County"
150012.59541386,-1097834.26642641,"40015","OK","Oklahoma","Caddo County"
186487.68023411,-1048501.29620416,"40017","OK","Oklahoma","Canadian County"
250927.28617494,-1192469.86162108,"40019","OK","Oklahoma","Carter County"
450951.23936455,-992955.54877114,"40021","OK","Oklahoma","Cherokee County"
425026.32991515,-1208343.96928273,"40023","OK","Oklahoma","Choctaw County"
-225052.84010124,-913403.75564588,"40025","OK","Oklahoma","Cimarron County"
245480.96804141,-1079728.25646709,"40027","OK","Oklahoma","Cleveland County"
339617.69811738,-1151517.0843314,"40029","OK","Oklahoma","Coal County"
141120.24654151,-1148890.86832577,"40031","OK","Oklahoma","Comanche County"
155159.59967108,-1186750.95666199,"40033","OK","Oklahoma","Cotton County"
426900.18225519,-900606.19490489,"40035","OK","Oklahoma","Craig County"
325061.56144319,-1002221.2634632,"40037","OK","Oklahoma","Creek County"
92162.51143811,-1039160.46297328,"40039","OK","Oklahoma","Custer County"
466723.21275089,-948602.48774997,"40041","OK","Oklahoma","Delaware County"
87921.4172029,-1000575.65235787,"40043","OK","Oklahoma","Dewey County"
18031.8219271,-969568.77412492,"40045","OK","Oklahoma","Ellis County"
199109.09865173,-955028.23982967,"40047","OK","Oklahoma","Garfield County"
241258.6881363,-1140653.72582176,"40049","OK","Oklahoma","Garvin County"
193582.02581334,-1106968.99039261,"40051","OK","Oklahoma","Grady County"
197595.83626119,-908812.83913208,"40053","OK","Oklahoma","Grant County"
43236.26669676,-1116260.53236192,"40055","OK","Oklahoma","Greer County"
14891.6067043,-1145675.76093004,"40057","OK","Oklahoma","Harmon County"
28459.5591497,-911334.56700914,"40059","OK","Oklahoma","Harper County"
447509.43907735,-1076310.51200175,"40061","OK","Oklahoma","Haskell County"
342068.47485767,-1088384.93552674,"40063","OK","Oklahoma","Hughes County"
47577.42892789,-1157610.61173919,"40065","OK","Oklahoma","Jackson County"
202396.87029032,-1205580.38048035,"40067","OK","Oklahoma","Jefferson County"
305960.95262138,-1178642.680458,"40069","OK","Oklahoma","Johnston County"
247136.51468119,-905537.63286613,"40071","OK","Oklahoma","Kay County"
185834.8108908,-1003503.64639753,"40073","OK","Oklahoma","Kingfisher County"
92599.6039142,-1115334.2356069,"40075","OK","Oklahoma","Kiowa County"
431591.22043534,-1112932.16461569,"40077","OK","Oklahoma","Latimer County"
483798.75336379,-1117082.20864901,"40079","OK","Oklahoma","Le Flore County"
282492.21827057,-1027479.99199356,"40081","OK","Oklahoma","Lincoln County"
227111.85396967,-1009788.0685896,"40083","OK","Oklahoma","Logan County"
243609.87019684,-1221467.81029629,"40085","OK","Oklahoma","Love County"
228000.6341321,-1107915.0325548,"40087","OK","Oklahoma","McClain County"
481081.44500126,-1198542.49295639,"40089","OK","Oklahoma","McCurtain County"
395085.91279437,-1056173.81411623,"40091","OK","Oklahoma","McIntosh County"
149833.7164695,-963404.26666682,"40093","OK","Oklahoma","Major County"
298047.4226493,-1211991.48750452,"40095","OK","Oklahoma","Marshall County"
428890.3937721,-951541.05233216,"40097","OK","Oklahoma","Mayes County"
274790.78708938,-1162663.03396121,"40099","OK","Oklahoma","Murray County"
424369.61862098,-1023118.34135246,"40101","OK","Oklahoma","Muskogee County"
247030.19648078,-950391.5293129,"40103","OK","Oklahoma","Noble County"
390714.86849199,-901107.27971893,"40105","OK","Oklahoma","Nowata County"
339002.95493619,-1055524.60344793,"40107","OK","Oklahoma","Okfuskee County"
235275.20670051,-1045831.84201971,"40109","OK","Oklahoma","Oklahoma County"
365216.09479595,-1025668.47883001,"40111","OK","Oklahoma","Okmulgee County"
322819.7349283,-917764.684823,"40113","OK","Oklahoma","Osage County"
462820.89734339,-892918.63094507,"40115","OK","Oklahoma","Ottawa County"
295161.64225341,-958286.05277999,"40117","OK","Oklahoma","Pawnee County"
272140.38282517,-984871.95491364,"40119","OK","Oklahoma","Payne County"
384238.58718358,-1110429.03743988,"40121","OK","Oklahoma","Pittsburg County"
303012.29562287,-1137393.72910859,"40123","OK","Oklahoma","Pontotoc County"
277201.41820667,-1082588.42174879,"40125","OK","Oklahoma","Pottawatomie County"
426583.18677734,-1166003.24851179,"40127","OK","Oklahoma","Pushmataha County"
22684.37561825,-1037873.90133529,"40129","OK","Oklahoma","Roger Mills County"
392866.7473092,-953142.52647628,"40131","OK","Oklahoma","Rogers County"
309002.61120313,-1078196.93679139,"40133","OK","Oklahoma","Seminole County"
486569.00610856,-1041629.34315798,"40135","OK","Oklahoma","Sequoyah County"
197805.58827444,-1164994.79767196,"40137","OK","Oklahoma","Stephens County"
-124600.4068082,-915751.88948519,"40139","OK","Oklahoma","Texas County"
93720.12900784,-1177792.54526705,"40141","OK","Oklahoma","Tillman County"
370275.41084906,-992713.73398268,"40143","OK","Oklahoma","Tulsa County"
405845.87645396,-996180.08366529,"40145","OK","Oklahoma","Wagoner County"
365621.54725934,-908555.52747025,"40147","OK","Oklahoma","Washington County"
91812.15126363,-1077731.15257525,"40149","OK","Oklahoma","Washita County"
106648.42187485,-911847.64467139,"40151","OK","Oklahoma","Woods County"
68554.97435034,-957031.99365313,"40153","OK","Oklahoma","Woodward County"
-1368565.60994648,117173.57293354,"41001","OR","Oregon","Baker County"
-1825393.39106091,208043.08204571,"41003","OR","Oregon","Benton County"
-1712594.93725665,257048.0059123,"41005","OR","Oregon","Clackamas County"
-1794513.66011864,376109.86339464,"41007","OR","Oregon","Clatsop County"
-1755399.9282638,361081.63569442,"41009","OR","Oregon","Columbia County"
